,location,specific_location,features,bed,bath,toilet,description,price,category,property_code,date_posted/updated,service_level,key_features,detail_description
6998,ajah,Abraham Adesanya.Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom bungalow,1000000,,R6798,Added 05 Mar 2018,,3 Bedroom,Very lovely apartment
6999,ajah,opp Fara ParkSangotedo Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Lovely 2 bedroom flat,650000,,R6245,Added 02 Mar 2018,,2 Bedroom,Lovely 2 bedroom now letting For all inquiry call usaking service for closing term find attached picture for comment and like
7000,ajah,Joseph avenueSangotedo Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,A clean mini flat,350000,,R6137,Added 02 Mar 2018,,1 Bedroom,"A clean mini flat with a good proximity to the road in a fenced and gated compound to let.
Rent: 350k
Agency: 35k
Agreement: 35k"
7001,ajah,SangotedoAjah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom semi detached duplex,1300000,,R6120,Added 02 Mar 2018,,3 Bedroom,A brand new and well finished duplex with latest fittings.
7002,ajah,Pinnock Estate Osapa london Lekki Lagos,5 beds 6 baths 7 Toilets,5,6,7,Contemporary 5 Bedroom Detached House with Swimming Pool,,Sponsored,3EMRY,"Updated 22 Apr 2021, Added 03 Apr 2021",Newly Built,"5 Bedrooms
New","FOR SALE: Contemporary 5 Bedroom Detached House with 2 Rooms Boys Quarter and Swimming Pool at Pinnock Estate, Osapa, Lekki, Lagos

FEATURES:
- Brand New
- All Rooms Ensuite
- Large Living Room
- Spacious Compound
- Security Doors
- Swimming pool
- Well furnished
- Contemporary car port
- In-House Speakers
- Fitted Kitchen
- Bath tub
- Shower Cubicle
- Jacuzzi
- CCTV Camera
- 24 hrs security
- MORTGAGE FACILITY AVAILABLE
- TITLE: GOVERNOR'S CONSENT
- PRICE: N270m ($586k)
- RENTAL VALUE: (N15m) per annum"
7003,ajah,5 SapphireSangotedo Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,Room in a flat,300000,,R5955,Added 01 Mar 2018,,3 Bedroom,"A flat mate is needed in a 3bedroom flat all ensuite for a male client in a brand-new new 3bedroom flat at sapphire street..ogidan
Rent: 240k
Agent: 25k
Agreement: 25k"
7004,ajah, Canaan Estate Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,Mini flat,450000,,R5697,Added 01 Mar 2018,,1 Bedroom,A room and parlour Selfcon in Canaan land estate after LBS before Sangotedo upstairs very sweet with wardrobe Rent: 450k. Note: inspection fee 2k
7005,ajah, Ado Ajah Lagos,3 beds 2 baths 2 Toilets,3,2,2,3 bedroom flat,230000,,R5522,Added 28 Feb 2018,,3 Bedroom,a female flat mate needed to occupy a room out of the 3 bedrooms in a flat
7006,ajah,Oke IraAdo Ajah Lagos,3 beds 2 baths 2 Toilets,3,2,2,3 bedroom flat,230000,,R5520,Added 28 Feb 2018,,3 Bedroom,3 bedroom flat for rent and a  female flat mate needed is needed to occupy a room out of the 3 bedrooms in a flat
7007,ajah,Oke IraAdo Ajah Lagos,3 beds 2 baths 2 Toilets,3,2,2,3 bedroom flat,230000,,R5201,Added 27 Feb 2018,,3 Bedroom,A girl is needed to occupy a room out of the 3 bedroom in the flat
7008,ajah,AjahPeninsula Estate Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Tastefullu Finished Luxury 3 Bedroom Terrace Duplex,3000000,,R5198,Added 27 Feb 2018,,3 Bedroom,3 bedroom Duplex for rent Peninsula Estate Ajah Lagos
7009,ajah,Adewole bus stopBadore Ajah Lagos,0 beds 0 baths 0 Toilets,0,0,0,Shop,400000,,R4916,Added 27 Feb 2018,,,Shop for rent in Badore Ajah Lagos
7010,ajah,"rd2,Thomas Estate Ajah Lagos",2 beds 3 baths 2 Toilets,2,3,2,2 BEDROOM FLAT,750000,,8295,"Updated 26 Feb 2018, Added 03 Feb 2018",,2 Bedroom,"Well structured 2bed flat en suite all tiles up at thomas estate ajah close to the main road in a fenced compound. rent 750k, agency 75k, agreement 75k and a refundable caution fee of 20k...don't miss out of this house... call the agent for further info"
7011,ajah,GraceGraceland Estate Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Luxury 3bedroom flat,1000000,,Q4524,Added 26 Feb 2018,,3 Bedroom,"Beautifully finished 3bedroom flat in a big interlocked compound on an interlocked street to let at Graceland estate ajah Lagos.
Rent: 1m
Agency: 100k
Agreement: 100k
Service charge which covers lawma, cleaning of the compound, compound security, and other compound maintanance: 100k
Estate security: 30k
Refundable caution fee: 100k
This is one of the best house you will like...call me now for inspection."
7012,ajah,SangotedoAjah Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 Bedroom Ensuite + Guest Toilet,450000,,Q4227,Added 25 Feb 2018,,2 Bedroom,"Two bedroom ensuite flat with guest toilet in an estate by Blenco Supermarket, Sangotedo, Ajah. Six flats in the compound. Gated, fenced, security, kitchen cabinet. Upstairs and ground floor available. Rent 450,000 Legal and agency fee 50,000 Total 550,000"
7013,ajah,BadoreAjah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Newly Renovated Two Bedroom,550000,,Q4225,Added 25 Feb 2018,,2 Bedroom,"Newly renovated 2bedroom flat in an estate at Badore, Ajah, Lagos. Wardrobes, water, electricity, parking space, tiles, kitchen cabinet, gated and secured estate. Rent per annum 550,000 Legal and agency 10% each."
7014,ajah,BadoreAjah Lagos,1 beds 1 baths 0 Toilets,1,1,0,Mini flat,400000,,Q4221,Added 25 Feb 2018,,1 Bedroom,"Superb upstairs mini flat located at badore Rd Ajah lekki Lagos with pop finishing, steady light,close to d Rd, fenced and gated compound, well secured environment, pop finishing with balcony, prepared metre, very clean house and is pay and pack inn."
7015,ajah,BadoreAjah Lagos,1 beds 1 baths 0 Toilets,1,1,0,Miniflat,270000,,Q4216,Added 25 Feb 2018,,1 Bedroom,"Miniflat (room and palour, one bedroom flat) available for rent at Greenville Estate, Badore, Ajah, Lagos. Not a new house. Bore hole, gated and fenced compound. Secured estate.
Rent 270,000 per annum. Legal and agency fee 25,000 each.
Total package 320,000"
7016,ajah, Sangotedo Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Nice 2Bedroom Flat,500000,,Q3663,Added 23 Feb 2018,,2 Bedroom,Nicely renovated 2bedroom located in a good and serene estate with good light and water.serious clients only no agent should call
7017,ajah, Badore Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Miniflat,500000,,Q3575,Added 22 Feb 2018,,1 Bedroom,Newly built miniflat in a built up area
7018,ajah, Thomas Estate Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini apartment,500000,,Q3513,Added 22 Feb 2018,,1 Bedroom,Newly built apartment @ Thomas estate.
7019,ajah,5th avenue Graceland Estate Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Luxury studio self contain,250000,,Q3467,Added 22 Feb 2018,,1 Bedroom,"Fantastically finished self-contained at green land estate just after Lagos business sch for a female client
Rent: 250k
Agency: 30k
Agreement: 30k"
7020,ajah,Road 6Abraham Adesanya Estate Ajah Lagos,3 beds 2 baths 3 Toilets,3,2,3,EXECUTIVE 2 BEDROOM FLAT,1200000,,Q3316,Added 21 Feb 2018,,3 Bedroom,3 bedroom Flat / Apartment for rent Lekki scheme2 Abraham adesanya estate Ajah Lagos
7021,ajah,Road 6aPeninsula Estate Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1600000,,Q2952,Added 21 Feb 2018,,3 Bedroom,3 bedroom Flat / Apartment for rent lekki peninsula scheme II Peninsula Estate Ajah Lagos
7022,ajah,"Edafe Ego,Sangotedo Ajah Lagos",1 beds 1 baths 1 Toilets,1,1,1,Miniflat,450000,,Q2562,Added 20 Feb 2018,,1 Bedroom,A nice room and parlour Selfcon in silver land estate Sangotedo Rent: 450k
7023,ajah,Ikota Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,Newly Amazing 4 Bedroom Duplex with Good Facilities,,Sponsored,9EJDV,"Updated 20 Apr 2021, Added 24 Feb 2021",Furnished,"4 Bedrooms
Furnished",4 bedroom Self Contain Flat / Apartment for shortlet Ikota Lekki Lagos
7024,ajah,Orji crescent Badore Ajah Lagos,1 beds 2 baths 2 Toilets,1,2,2,One bedroom flat,500000,,Q2509,Added 20 Feb 2018,,1 Bedroom,Tastefully built house 1 bedroom apartment with modern finishing.
7025,ajah,Saheed street Badore Ajah Lagos,1 beds 2 baths 2 Toilets,1,2,2,One bedroom flat,400000,,Q2508,Added 20 Feb 2018,,1 Bedroom,Brand new 1 bedroom apartment with modern finishing
7026,ajah,"kg oladije,Sangotedo Ajah Lagos",2 beds 2 baths 2 Toilets,2,2,2,2 bedroom flat,500000,,Q2038,Added 18 Feb 2018,,2 Bedroom,Clean two bedroom apartment located in a serene and secured estate not far far from the road with light and good water.pls no agents pls serious clients only
7027,ajah,"Silver point zone,Sangotedo Ajah Lagos",1 beds 1 baths 1 Toilets,1,1,1,Brand-new Fantastically finished mini flat,450000,,Q2033,Added 18 Feb 2018,,1 Bedroom,"Brand-new fantasically finished mini flat in thera annex estate,
rent 450, upstair.
10% each for agency, agreement and 30k for refundable caution fee, service charge 60k.
Call for inspection"
7028,ajah,Golf Lakowe Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Room in a flat,300000,,Q1913,Added 17 Feb 2018,,1 Bedroom,3 bedroom flats for rent all rooms are in suits with visitors toilet in a conducive environment. Strictly female flatmate needed.
7029,ajah, Lekki Gardens Estate Ajah Lagos,1 beds 0 baths 0 Toilets,1,0,0,Lovely-Built-shops,700000,,Q1713,Added 16 Feb 2018,,1 Bedroom,"Lovely built shopping Mall for rent by lekki garden Ajah
Newly built 30 unit of shop for rent by lekky garden phase 2 opposite
abram adesanya ajah.


price:
24sqm ...700k
48sqm....1.3M Negociable"
7030,ajah,united Estate Shangotedo Beside Shoprite LekkiSangotedo Ajah Lagos,3 beds 4 baths 4 Toilets,3,4,4,Executive 3 Bedroom Flat,1200000,,M3982,"Updated 16 Feb 2018, Added 07 Dec 2016",,3 Bedroom,"Newly built executive 3 bedroom flat with 4 toilets, laundry and generator house, CCTV provision, fire extinguisher, 3 big water tank, proximity to lekki-Epe Express road and Shoprite."
7031,ajah, Ado Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 Bedroom Apartment,600000,,Q1412,Added 15 Feb 2018,,2 Bedroom,"Agent and agreement= 10%-10%
Caution fee = 5%
No crazing bill from nape there is mete in the new house"
7032,ajah,"Harmony estate,Badore Ajah Lagos",2 beds 2 baths 2 Toilets,2,2,2,2bedroom flat,550000,,7357,"Updated 14 Feb 2018, Added 31 Jan 2018",,2 Bedroom,"Fantastically finished 2bedroom flat to let in a gated and interlocked compound at harmony estate owode, ajah Lagos.. Rent 550k agent and agreement 10% each."
7033,ajah,AjahAjah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1100000,,9897,"Updated 12 Feb 2018, Added 10 Feb 2018",,3 Bedroom,"Beautifully finished 3 bedroom flat in a serene environment, good road network and great space."
7034,ajah, Sangotedo Ajah Lagos,2 beds 0 baths 0 Toilets,2,0,0,2 bedroom flat (Upstairs),600000,,Q0252,Added 12 Feb 2018,,2 Bedroom,"2Bedroom flat upstairs before sagotedo lekki Ajah
price 600k per annum"
7035,ajah, Badore Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,2 bedroom flat,850000,,7042,"Updated 10 Feb 2018, Added 30 Jan 2018",,2 Bedroom,2 bedroom Flat / Apartment for rent Unity estate Badore Ajah Lagos
7036,ajah, Sangotedo Ajah Lagos,0 beds 2 baths 3 Toilets,0,2,3,2 bedroom flat,600000,,9883,Added 10 Feb 2018,,,A brand new 2Bedroom flat in Sliver Land Estate going for 600k
7037,ajah, Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1000000,,9879,Added 10 Feb 2018,,3 Bedroom,A beautiful 3bedrom flat brand new house going for 1m
7038,ajah, Thomas Estate Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 bedroom duplex,2000000,,9520,Added 08 Feb 2018,,4 Bedroom,"Brand new 4 bedroom semi detached duplex for rent in thomas estate.


Serene environment.


For rent: 2 million naira  (negotiable)."
7039,ajah,Fidiso EstateAjah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 Bedrooms Flat,600000,,9409,Added 08 Feb 2018,,3 Bedroom,"NOW LETTING: Well finished 3bedrooms flats @ PRAISE COURT in Little London at Fidiso Estate, Abijo. Price: 600k down and 650k upstairs. FACILITIES: * Ample car park  * Play ground  * Green garden  * Pre-paid metre  * Potable water  * 24 Hours security  * Well finished wardrobes  * Lovely kitchen  * Spacious rooms/parlor For further enquiries and inspection kindly contact the agent."
7040,ajah, Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3bedroom flat,1250000,,9406,Added 08 Feb 2018,,3 Bedroom,"Newly built 3bedroom flat in peace estate, all rooms ensuite, water Hester in all bathrooms, water treatment in the compound."
7041,ajah, Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Brand new 3bedroom flat,1300000,,9397,Added 08 Feb 2018,,3 Bedroom,Brand new 3bedroom flat newly built in ocean palm estate before sangotedo. well furnished kitchen with nice compound. well paved estate.
7042,ajah,lekki garden phase 2Lekki Gardens Estate Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3bedroom semi detached duplex,1400000,,9229,Added 07 Feb 2018,,3 Bedroom,"3bedroom semi detached duplex, fully furnished kitchen with microwaves. well paved estate. contact the agent for further enquiries."
7043,ajah, Lakowe Ajah Lagos,0 beds 0 baths 0 Toilets,0,0,0,4 plots of Land,2000000,,8885,Added 06 Feb 2018,,,"Governor's consent



4plots of Land for lease
fenced gated directly facing the express for less in Onishon right after Lakowe
Rent : 2m"
7044,ajah,Lekki Phase 1 Lekki Lagos,5 beds 5 baths 6 Toilets,5,5,6,Brand New Lovely 5 Bedroom Detached Duplex With Swimming Pool;,,Sponsored,7ENKL,"Updated 20 Apr 2021, Added 12 Apr 2021",Newly Built,"5 Bedrooms
New","Brand New Lovely 5 Bedroom Detached Duplex With Swimming Pool;

Location: Lekki Phase 1, Lagos.

Price: N275Million

Features:
Contemporary Design
All Rooms Ensuite
Fully Fitted Kitchen
Great neighborhood
Modern Architecture
2 Living Rooms
Refrigerator
Smoke Detectors
Fire Alarm
2 Room BQ
Laundry Room
High Ceiling
Cinema Room
CCTV cameras
Walk in closet
In-Built Speakers
Walk-in Shower
Bath Tub
Study Room
Balconies
Electrical Room
Solar Inverter
Swimming pool
Tiled Floor
Green Grass Beautification
Carpark space (5-6 cars).

Kindly contact Chidi [redacted] for more enquiries

MORTGAGE PLANS OF UP TO TEN YEARS ARE AVAILABLE WITH OUR LENDING PARTNER
PS. Get a free move @movesmartng and a 20% discount on cleaning when you buy from us."
7045,ajah,Fisher stPeninsula Estate Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,Tastefully finished 4 bedroom terrace home,1300000,,G5531,"Updated 05 Feb 2018, Added 21 Jun 2017",,4 Bedroom,Finished 4 bedroom duplex in a terrace of 3 units in Peninsula Garden Ample parking space in well secured estate with police post. Email [redacted] for more details or to book an inspection
7046,ajah, Off Lekki Epe Expressway Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom apartment,2000000,,8599,Added 05 Feb 2018,,3 Bedroom,"DETAILS : (Providence Estate)
Off AGUNGI Road.
4 Blocks of  24 Flats ( 3 A an rooms all ensuite )


1.  12 extra large 3 bedroom flats. ( in 2 blocks of flats )


12 standard 3 bedroom flats. ( in 2 blocks of flats )


2. Fitted kitchen with gas cooker with overhead smoke/smell dispeller.


3. Marble tiled living and dining rooms. All tiled bedrooms.


4. All around Pop in each flats.


5. Enough space for parking cars.


6. Water treatment plant with large overhead tank.


7. Big capacity sound proof generator to service the entire estate.


8.Standard gate house with security personnel.


9. All around paved stone in the estate grounds.


10. Exlarge 3bedroom flats  (1.5millon ) with service charge  (500k ).   Per annum.


11.Standard  3bedroom flats  (1.3million ) with service charge  (500k ). Per annum.
Direct brief. ( principal agent ).  Call"
7047,ajah, Lakowe Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Fantastically finished 2 bedroom flat,500000,,8398,Added 03 Feb 2018,,2 Bedroom,"Fantastically finished 2bedrom flat with top notch finishing
Rent: 500k
Agency: 50k
Agreement: 50k
Caution: 50k"
7048,ajah, Ado Ajah Lagos,2 beds 3 baths 2 Toilets,2,3,2,WELL STRUCTURED 2BEDROOM FLAT,500000,,8296,Added 03 Feb 2018,,2 Bedroom,"Well structured 2bed flat at ado rd close to the main road in a fenced compound. rent 500k, agency 50k, agreement 50k, service charge 50k"
7049,ajah,Sangotedo Crown Estate Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 bedroom detached duplex,1500000,,8268,Added 02 Feb 2018,,4 Bedroom,"4 bedroom detached duplex for rent in crown estate Sangotedo.


Spacious rooms.


Interlocked road.


Tight security in the estate.


Serene environment.


For rent: 1.5 million naira."
7050,ajah,"Black gate estate,Badore Ajah Lagos",3 beds 3 baths 4 Toilets,3,3,4,3 bedroom duplex,1100000,,8230,Added 02 Feb 2018,,3 Bedroom,"The house is fenced, gated, interlocked compound with ample parking space. It has a spacious living room with a dining. All rooms are ensuite with wardrobe.Everywhere in the house is P. o. p finished. The kitchen is spacious with marble top and fittings. It also has a lobby upstairs. Above all it very close to the badore/ado major road."
7051,ajah, Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1100000,,8175,Added 02 Feb 2018,,3 Bedroom,"Brand new 3 bedroom flat for rent in an estate in sangotedo.


Spacious rooms and compound.


Water treatment.


Good road.


Serene environment.


Tight security.


For rent: 1.1 million naira."
7052,ajah,Destiny HomesAbijo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bed Room Flat,850000,,H6295,"Updated 31 Jan 2018, Added 24 Aug 2017",,3 Bedroom,3 bedroom Flat / Apartment for rent Destiny Homes Abijo Ajah Lagos
7053,ajah, Peninsula Estate Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,4bedroom duplex,2000000,,7346,Added 31 Jan 2018,,4 Bedroom,"Semi detached duplex at peninsular garden estate b4 sangotedo area by blenco supper market, well finished with pop finishing touch and kitchen cabinets with wardrobe all rooms ensuit with fabulous environment and well paved compound"
7054,ajah,"Ogombo road,Sangotedo Ajah Lagos",3 beds 3 baths 4 Toilets,3,3,4,3 bedrooms duplex,1200000,,7345,Added 31 Jan 2018,,3 Bedroom,"Well finished three bedrooms terraces duplex at back of sangotedo market ogbombo road sangotedo, well finished with pop,kitchen cabinets with wardrobe all rooms ensuit with fabulous environment and well paved compound conducive environment"
7055,ajah,ken Sarowiwa CloseAbraham Adesanya Estate Ajah Lagos,3 beds 2 baths 2 Toilets,3,2,2,3 Bedroom Detached Bungalow,600000,,7213,Added 30 Jan 2018,,3 Bedroom,"Decent 3 Bedroom Detached Bungalow at Abraham Adesanya Estate, Ajah

Sitting room
Ø  Fully tiled spacious room with white ceramic tiling
Ø  Wooden door with keys and handle/knobs
Ø  White asbestos sheet with 4 wall bracket light
Ø  2 big size windows with burglary protection, aluminum sliding glass
Ø  1 window unit A.C. space


Lobby
Ø  Fully tiled
Ø  Good asbestos sheet
Ø  1 center light
Bathroom
Ø  Shower
Ø  Tap water
Ø  Partly tiled wall to the middle and the floor
Ø  Good door and handle/knobs
Toilet
Ø  Partly tiled wall to the middle
Ø  Water closet
Ø  Washing hand basin
Ø  Good door with handle/knobs


Kitchen
Ø  1 small window size with burglary protection and aluminum sliding glass
Ø  L – shape size cabinet with tiled top and 3 shelves
Ø  Double suspended small size wooden cabinet
Ø  Partly tiled wall to the middle
Ø  Washing basin
Ø  Exit door with handle/knobs


Master bedroom
Ø  Good door with keys and handle/knobs
Ø  Ensuit with toilet and bathroom
Ø  1 big size window with burglary protection and aluminum sliding glass
Ø  1 window unit size A.C. space
Ø  Fully tiled with ceramic tilling
Ø  3 leaf size wooden wardrobe with 3leaf upper space
Ø  2 wall bracket light
Room 2
Ø  2 windows with burglary protection and aluminum sliding glass
Ø  Medium size 2 leaf wooden wardrobe
Ø  Fully tiled 2 wall bracket light
Ø  Door with handle/knobs and keys
Ø  1 window unit size A.C. space
Room 3
Ø  Fully tiled
Ø  1 window unit size A.C. space
Ø  1 window size with burglary protection and aluminum sliding glass
Ø  2 doors with handle/knobs
Ø  1 wall bracket light
External
Ø  Concrete flooring of the compound
Ø  Big size burglary protection before the main door
Ø  Private prepaid meter
Ø  Spacious compound with ample parking space
Ø  Private water tank
Ø  Pumping machine
Ø  Flower gardening
Ø  Good asbestos roofing sheet
Rent: #700k"
7056,ajah,Eko aketeAbijo Ajah Lagos,0 beds 0 baths 1 Toilets,0,0,1,LAND for LEASE,2000000,,7126,Added 30 Jan 2018,,,"Land for lease
A 2 plot of land with sizable container warehouse and platform with adequate space opposite Eko Akete, Ibeju Lekki. Surrounding is busy and well accessible as it is just by the Lekki Epe Express Way
Price: #2m"
7057,ajah,Chief Isreal OduPeninsula Estate Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,900000,,6977,Added 30 Jan 2018,,3 Bedroom,A sweet 3bedroom flats just 4person in the compound in Ogidon Bus stop Rent: 900k Note: inspection fee 2k
7058,ajah, Ogombo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom flat,550000,,6666,Added 29 Jan 2018,,2 Bedroom,Well finished two bedrooms flats with pop finishing touch and kitchen cabinets with wardrobe all rooms ensuit with fabulous environment and well paved compound conducive environment
7059,ajah,Greenville RoadBadore Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Flat,1100000,,J6479,"Updated 28 Jan 2018, Added 19 Oct 2017",,3 Bedroom,"LIVING WATERS
We are happy to present to you our exquisite modern housing estate at Badore-Ajah.
The development flats is located in a gated community within Badore called “Greenville Estate” not far from the “Cooperative Villa” Estate. It has a high level of security, good drainage, and a paved road.
It’s an 8-unit development of 2 & 3 bedroom serviced flats. All rooms in all the units are en-suite and come with a fully serviced kitchen. The development is built to provide serenity, with ample parking space. The building is located along a bend on the main road and as such enjoys a natural conduit of good breeze. This is further enhanced by the fact that the other side of the road from the building consists of the government owned NIOMR (Nigerian Institute of Oceanography and Marine Research), whose purpose of researching aquatic habitats will prevent them from erecting any structure that will hinder ventilation on their side of the road. To capitalize on this, the building will consist of spacious well-ventilated rooms with great views of the surrounding environment, and external lounge areas that are ideal for just relaxing on a cool evening.
Other facilities will include:
CCTV coverage
Professional Security provided
Proper service standards
Standby Generator
Centrally Managed Waste Disposal"
7060,ajah, Awoyaya Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,350000,,6329,Added 27 Jan 2018,,1 Bedroom,Sharp mini flat for rent just behind Mayfair Garden Awoyaya.
7061,ajah, Graceland Estate Ajah Lagos,4 beds 4 baths 4 Toilets,4,4,4,4bedroom duplex,2000000,,5438,Added 24 Jan 2018,,4 Bedroom,"A newly built 4bedroom duplex,all rooms ensuite,well furnished,wardrobe and kitchen cabinet,good road network
Note:inspection is #2,000"
7062,ajah, Badore Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,750000,,5415,Added 24 Jan 2018,,3 Bedroom,"pop ceiling, all rooms ensuite, bath hub, wardrobe, water heater,"
7063,ajah, Badore Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,750000,,5413,Added 24 Jan 2018,,3 Bedroom,"pop ceiling, well interlocked, parking space, all rooms ensuite, well tilled, wardrobe"
7064,ajah, Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 bedroom duplex,4000000,,4836,Added 23 Jan 2018,,4 Bedroom,4bedroom duplex with a Bq in Royal garden estate Ajah. Note: inspection fee 2k
7065,ajah,... Lekki Phase 1 Lekki Lagos,5 beds 6 baths 7 Toilets,5,6,7,Luxury Smart 5 Bedroom Detached House,,Sponsored,2DRSC,"Updated 20 Apr 2021, Added 06 Aug 2020",Newly Built,"5 Bedrooms
New","FOR SALE: Luxury Smart 5 Bedroom Detached House with Swimming Pool at Lekki Phase 1, Lekki, Lagos.

DESCRIPTION:
This is a newly built contemporary Smart and Superb 5 Bedroom detached home with Boy's Quarters and a decked over swimming pool in the heart of lekki. A home with high class.

FEATURES
- Brand New
- Smart
- All Rooms Ensuite
- Stamped Concrete Floor
- Decked over Swimming Pool
- Box Room
- Inverter with batteries
- Motion detectors
- In-Built speaker
- Modern Architecture
- Smoke Detectors
- Fire Alarm System
- Air Conditioners
- Kitchenette
- CCTV Cameras
- Fully Fitted Kitchen with Exit
- Pantry
- Solid security doors
- Oven
- Microwave
- Gas Cooker
- Washing Machine
- Water Heaters
- Boy's Quarter
- Rooftop lounge
- Walk -in Closet
- Water treatment plant
- 24 hours security

- Title: Governor's Consent

PRICE: N320million ($712k)


Instagram: bluehedgerealtors"
7066,ajah,Road 4Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3bedrom flat,1100000,,4240,Added 21 Jan 2018,,3 Bedroom,A beautiful 3bedroom flats in Ocean Palm Estate just 2person in the compound with tight security brand new house Rent: 1.1m. Note: inspection fee 2k
7067,ajah, Ado Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Flat/Apartment,500000,,4127,Added 20 Jan 2018,,2 Bedroom,Skins estate ajah
7068,ajah, Abijo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,600000,,4054,Added 19 Jan 2018,,3 Bedroom,This house is between Majake and Abijo very sweet. Note: inspection fee 2k
7069,ajah, Sangotedo Ajah Lagos,3 beds 2 baths 3 Toilets,3,2,3,3 bedroom flat,750000,,3432,Added 18 Jan 2018,,3 Bedroom,"a nice and decent newly 3 bedroom flat to let in west wood estate.
spacious rooms
tiled floor
serene environment
kitchen cabinet
ample car space"
7070,ajah, Lakowe Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,350000,,3405,Added 18 Jan 2018,,3 Bedroom,"A 3 bedroom flat for rent at lakowe ibeju Lekki. It has a tiled floor,spacious rooms,kitchen cabinet and a serene environment.
A 2 bedroom flat is also available."
7071,ajah,"Maroko Resettlement Ajah, Ajah, LagosAjah Lagos",4 beds 4 baths 5 Toilets,4,4,5,4 bedroom duplex,55000000,,K8447,"Updated 17 Jan 2018, Added 15 Nov 2017",,4 Bedroom,"For Sale 5 Units Duplex, Tittle Gazette, At Maroko Resettlement Ajah"
7072,ajah, Badore Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,1000000,,3037,Added 17 Jan 2018,,3 Bedroom,"Nice 3 bedrooms flat for rent at silver point estate Badore ajah Lagos. It has spacious rooms,kitchen cabinet,tiled floor,spacious rooms and ample car space."
7073,ajah,"Marshall Estate,Ado Ajah Lagos",2 beds 2 baths 3 Toilets,2,2,3,2bedroom bungalow,1000000,,2924,Added 17 Jan 2018,,2 Bedroom,2 bedroom Bungalow for rent alone in the compound in Marshill Estate by Akins Bus Stop along Ado road Ajah Lagos. Note: inspection fee 2k
